Episode #,Training Iter,Epoch,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Inverse Propensity Score,Direct Method Reward,Doubly Robust,Weighted Importance Sampling,Sequential Doubly Robust,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min,Value Targets/Mean,Value Targets/Stdev,Value Targets/Max,Value Targets/Min,KL Divergence/Mean,KL Divergence/Stdev,KL Divergence/Max,KL Divergence/Min,Likelihood Ratio/Mean,Likelihood Ratio/Stdev,Likelihood Ratio/Max,Likelihood Ratio/Min,Clipped Likelihood Ratio/Mean,Clipped Likelihood Ratio/Stdev,Clipped Likelihood Ratio/Max,Clipped Likelihood Ratio/Min
4381,219.0,0.0,0.0,56.0,1.0,56.0,274771.0,0.1,2179.4035142744906,0.0,0.0,48471.73574280739,,,,,,,,,,,,,,,,,,,,,914.3069011540598,589.9899885601249,1701.2464540640922,-0.06114118688370901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4382,219.0,0.0,0.0,94.0,2.0,38.0,274809.0,0.1,1374.0360656001465,0.0,0.0,48475.73128533363,,,,,,,,,,,,,,,,,,,,,636.5203015974279,390.1741166713955,1155.1457514469178,-0.035463591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4383,219.0,0.0,0.0,123.0,3.0,29.0,274838.0,0.1,909.895901429783,0.0,0.0,48478.66364121437,,,,,,,,,,,,,,,,,,,,,416.21154667700574,274.59443203942516,805.2183990342322,-0.035463591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4384,219.0,0.0,0.0,164.0,4.0,41.0,274879.0,0.1,1360.9313118774753,0.0,0.0,48482.678580760956,,,,,,,,,,,,,,,,,,,,,606.7677161598382,366.6024433868428,1134.7378310906456,-0.026730900000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4385,219.0,0.0,0.0,194.0,5.0,30.0,274909.0,0.1,961.0568478088644,0.0,0.0,48485.7438621521,,,,,,,,,,,,,,,,,,,,,453.7299964682076,286.1617635135195,841.6874286995227,-0.035463591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4386,219.0,0.0,0.0,212.0,6.0,18.0,274927.0,0.1,408.6002697092561,0.0,0.0,48487.73547077179,,,,,,,,,,,,,,,,,,,,,175.36430030741812,135.97373886925982,384.6900271951034,-0.035463591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4387,219.0,0.0,0.0,230.0,7.0,18.0,274945.0,0.1,399.26277592049183,0.0,0.0,48489.94328260422,,,,,,,,,,,,,,,,,,,,,168.93886098428385,132.6612897372419,376.343006778207,-0.035463591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4388,219.0,0.0,0.0,305.0,8.0,75.0,275020.0,0.1,3312.6666810438837,0.0,0.0,48496.79298043251,,,,,,,,,,,,,,,,,,,,,1359.8237301651943,788.167156543742,2339.351987980804,-0.05266786553910001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4389,219.0,0.0,0.0,356.0,9.0,51.0,275071.0,0.1,2113.4544589157063,0.0,0.0,48501.54274225235,,,,,,,,,,,,,,,,,,,,,973.3134535926818,537.6513469562075,1649.8975590076907,-0.026730900000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4390,219.0,0.0,0.0,397.0,10.0,41.0,275112.0,0.1,1588.2037589560964,0.0,0.0,48505.438699007034,,,,,,,,,,,,,,,,,,,,,733.224968095665,440.6520182649977,1313.7246424210527,-0.035463591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4391,219.0,0.0,0.0,430.0,11.0,33.0,275145.0,0.1,1153.2050800865527,0.0,0.0,48508.94925355911,,,,,,,,,,,,,,,,,,,,,528.0708961185301,335.79474736001714,998.8181658682153,-0.035463591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4392,219.0,0.0,0.0,455.0,12.0,25.0,275170.0,0.1,718.9757229424247,0.0,0.0,48511.490537405014,,,,,,,,,,,,,,,,,,,,,321.9115130205965,225.56554973425133,651.4619372383181,-0.035463591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4393,219.0,0.0,0.0,508.0,13.0,53.0,275223.0,0.1,2124.160212425328,0.0,0.0,48516.43834519386,,,,,,,,,,,,,,,,,,,,,927.5855149522425,556.0012245579564,1665.6870620351388,-0.044108955090000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4394,219.0,0.0,0.0,632.0,14.0,124.0,275347.0,0.1,6097.859253170928,0.0,0.0,48527.45643544197,,,,,,,,,,,,,,,,,,,,,2173.7250863473405,1147.513054152823,3510.4083988144844,-0.05266786553910001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4395,219.0,0.0,0.0,747.0,15.0,115.0,275462.0,0.1,4719.024537024373,0.0,0.0,48537.5887401104,,,,,,,,,,,,,,,,,,,,,1748.5816747546116,808.4154439169888,2763.1421396353126,-0.035463591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4396,219.0,0.0,0.0,842.0,16.0,95.0,275557.0,0.1,4143.850542478936,0.0,0.0,48546.362976789474,,,,,,,,,,,,,,,,,,,,,1572.4229394258227,893.6117794366281,2703.85547395613,-0.035463591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4397,219.0,0.0,0.0,920.0,17.0,78.0,275635.0,0.1,2774.3864563550974,0.0,0.0,48553.44239282608,,,,,,,,,,,,,,,,,,,,,1002.4771795968209,719.7337189639615,2032.9091483211678,-0.11023107930092882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4398,219.0,0.0,0.0,994.0,18.0,74.0,275709.0,0.1,2688.221362176287,0.0,0.0,48560.12523698807,,,,,,,,,,,,,,,,,,,,,1193.1176464929101,539.2848092664394,1841.9694967569985,-0.026730900000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4399,219.0,0.0,0.0,1022.0,19.0,28.0,275737.0,0.1,896.0250543068597,0.0,0.0,48563.01430225372,,,,,,,,,,,,,,,,,,,,,410.7387608788002,272.4883421720082,796.876034344246,-0.035463591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4400,219.0,0.0,0.0,1084.0,20.0,62.0,275799.0,0.1,2533.84968625105,0.0,0.0,48568.927389621735,,,,,,,,,,,,,,,,,,,,,1070.8463299818463,645.1176604092007,1907.8920127153397,-0.05266786553910001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4401,220.0,0.0,0.0,47.0,1.0,47.0,275846.0,0.1,1698.9874764123033,0.0,0.0,48664.25192785263,,,,,,,,,,,,,,,,,,,,,808.6499950252821,445.61640026725837,1345.7014373537597,-0.035463591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4402,220.0,0.0,0.0,91.0,2.0,44.0,275890.0,0.1,1307.3305320981628,0.0,0.0,48668.45506763458,,,,,,,,,,,,,,,,,,,,,559.0336721597878,367.40250347421664,1082.9055365246977,-0.05266786553910001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4403,220.0,0.0,0.0,120.0,3.0,29.0,275919.0,0.1,933.4525992847371,0.0,0.0,48671.38435268402,,,,,,,,,,,,,,,,,,,,,428.71788016164203,281.50567776641293,825.5529170879098,-0.035463591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4404,220.0,0.0,0.0,160.0,4.0,40.0,275959.0,0.1,1274.70009578961,0.0,0.0,48675.233315229416,,,,,,,,,,,,,,,,,,,,,565.4198926488227,336.72110709429376,1069.8215883380071,-0.017910000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4405,220.0,0.0,0.0,188.0,5.0,28.0,275987.0,0.1,879.9588802598073,0.0,0.0,48678.27809000015,,,,,,,,,,,,,,,,,,,,,406.6915626224031,264.8941449539478,781.6398762631713,-0.035463591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4406,220.0,0.0,0.0,206.0,6.0,18.0,276005.0,0.1,456.7551294928891,0.0,0.0,48680.29824233055,,,,,,,,,,,,,,,,,,,,,210.16009657548457,147.32130965381972,427.432213151007,-0.026730900000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4407,220.0,0.0,0.0,222.0,7.0,16.0,276021.0,0.1,346.75680989933596,0.0,0.0,48682.14401221275,,,,,,,,,,,,,,,,,,,,,152.5160948654423,113.84825395122871,328.8993314160445,-0.026730900000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4408,220.0,0.0,0.0,282.0,8.0,60.0,276081.0,0.1,2712.56848483539,0.0,0.0,48687.656205654144,,,,,,,,,,,,,,,,,,,,,1203.3086416237413,657.910937302814,2031.0002039191352,-0.026730900000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4409,220.0,0.0,0.0,324.0,9.0,42.0,276123.0,0.1,1570.5609663286846,0.0,0.0,48692.06661224365,,,,,,,,,,,,,,,,,,,,,707.3664103162066,443.7695158939066,1299.3236139127414,-0.044108955090000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4410,220.0,0.0,0.0,367.0,10.0,43.0,276166.0,0.1,1688.1186406688532,0.0,0.0,48696.261226177216,,,,,,,,,,,,,,,,,,,,,764.4062849660352,459.42212122558425,1387.0257505697964,-0.035463591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4411,220.0,0.0,0.0,401.0,11.0,34.0,276200.0,0.1,1167.8246520071805,0.0,0.0,48699.598828315735,,,,,,,,,,,,,,,,,,,,,534.9188096931574,335.1469648335039,1005.9710812279427,-0.035463591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4412,220.0,0.0,0.0,439.0,12.0,38.0,276238.0,0.1,1323.5103955290379,0.0,0.0,48703.26527738571,,,,,,,,,,,,,,,,,,,,,594.0451793141721,386.0080726909471,1120.062470553671,-0.044108955090000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4413,220.0,0.0,0.0,570.0,13.0,131.0,276369.0,0.1,5773.637601279025,0.0,0.0,48714.73915600777,,,,,,,,,,,,,,,,,,,,,2060.8227065115975,1061.179328559511,3149.690152054262,-0.0778344772647232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4414,220.0,0.0,0.0,686.0,14.0,116.0,276485.0,0.1,5760.119197593434,0.0,0.0,48725.21637558937,,,,,,,,,,,,,,,,,,,,,2157.4847792755177,1118.4281560785546,3503.5994907318695,-0.044108955090000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4415,220.0,0.0,0.0,710.0,15.0,24.0,276509.0,0.1,632.1124907954112,0.0,0.0,48727.68533396721,,,,,,,,,,,,,,,,,,,,,274.31142218860714,204.21796106046685,577.7754815530511,-0.044108955090000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4416,220.0,0.0,0.0,815.0,16.0,105.0,276614.0,0.1,4571.105509113638,0.0,0.0,48737.042122125626,,,,,,,,,,,,,,,,,,,,,1675.6347355246496,950.8950918767366,2868.7777133075733,-0.06114118688370901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4417,220.0,0.0,0.0,905.0,17.0,90.0,276704.0,0.1,3544.6422927877675,0.0,0.0,48745.072732687,,,,,,,,,,,,,,,,,,,,,1291.981800048555,823.9602383602355,2430.220051774379,-0.06114118688370901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4418,220.0,0.0,0.0,960.0,18.0,55.0,276759.0,0.1,2287.2773598040503,0.0,0.0,48750.37084746361,,,,,,,,,,,,,,,,,,,,,981.2085400134357,611.1628176922945,1783.0962787436592,-0.05266786553910001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4419,220.0,0.0,0.0,1003.0,19.0,43.0,276802.0,0.1,1761.5648093683685,0.0,0.0,48754.42541265488,,,,,,,,,,,,,,,,,,,,,807.5385714439007,487.55751573783533,1443.0397139551992,-0.035463591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4420,220.0,0.0,0.0,1039.0,20.0,36.0,276838.0,0.1,1218.163507833518,0.0,0.0,48757.991085767746,,,,,,,,,,,,,,,,,,,,,546.7599404066367,357.4999110884179,1042.067063857901,-0.044108955090000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4421,221.0,0.0,0.0,27.0,1.0,27.0,276865.0,0.1,784.4224459003625,0.0,0.0,48850.05999445915,,,,,,,,,,,,,,,,,,,,,337.82740649169824,245.9827572010301,707.2839977018713,-0.044108955090000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4422,221.0,0.0,0.0,71.0,2.0,44.0,276909.0,0.1,1497.5231662162607,0.0,0.0,48854.233080625534,,,,,,,,,,,,,,,,,,,,,660.361724656016,427.7004308098698,1231.4702656541303,-0.05266786553910001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4423,221.0,0.0,0.0,102.0,3.0,31.0,276940.0,0.1,876.1308874422157,0.0,0.0,48857.51155900955,,,,,,,,,,,,,,,,,,,,,381.03769406530705,255.54949952096976,773.3998594857364,-0.044108955090000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4424,221.0,0.0,0.0,130.0,4.0,28.0,276968.0,0.1,706.4632713440335,0.0,0.0,48860.323873758316,,,,,,,,,,,,,,,,,,,,,293.06690629380637,232.84916958566046,637.0824789121189,-0.06114118688370901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4425,221.0,0.0,0.0,161.0,5.0,31.0,276999.0,0.1,980.6237880999726,0.0,0.0,48863.43972539902,,,,,,,,,,,,,,,,,,,,,458.511366662893,288.80484479228915,855.5099116768445,-0.035463591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4426,221.0,0.0,0.0,180.0,6.0,19.0,277018.0,0.1,483.56831321098855,0.0,0.0,48865.47841334343,,,,,,,,,,,,,,,,,,,,,210.9336325799252,160.53178479629912,452.4955851655981,-0.035463591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4427,221.0,0.0,0.0,197.0,7.0,17.0,277035.0,0.1,354.22963890878606,0.0,0.0,48867.3720228672,,,,,,,,,,,,,,,,,,,,,147.40678770159673,118.88131277397235,335.8539791853021,-0.035463591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4428,221.0,0.0,0.0,272.0,8.0,75.0,277110.0,0.1,3373.584659953577,0.0,0.0,48874.379487752914,,,,,,,,,,,,,,,,,,,,,1382.188280676109,787.5691114022242,2384.392867509942,-0.044108955090000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4429,221.0,0.0,0.0,326.0,9.0,54.0,277164.0,0.1,2242.004953907949,0.0,0.0,48879.350246191025,,,,,,,,,,,,,,,,,,,,,970.0377302236617,602.7292102824348,1753.0706862434151,-0.05266786553910001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4430,221.0,0.0,0.0,385.0,10.0,59.0,277223.0,0.1,2279.962452388013,0.0,0.0,48884.84462451935,,,,,,,,,,,,,,,,,,,,,961.3988602086172,560.4697701378575,1747.5126261248126,-0.044108955090000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4431,221.0,0.0,0.0,420.0,11.0,35.0,277258.0,0.1,1180.600444035298,0.0,0.0,48888.18959569931,,,,,,,,,,,,,,,,,,,,,525.3504339847747,347.978861556012,1016.9654036737338,-0.044108955090000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4432,221.0,0.0,0.0,460.0,12.0,40.0,277298.0,0.1,1559.853303907841,0.0,0.0,48892.24364066124,,,,,,,,,,,,,,,,,,,,,727.1091063777874,438.97602283101384,1294.7756977417878,-0.035463591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4433,221.0,0.0,0.0,493.0,13.0,33.0,277331.0,0.1,1132.464440906158,0.0,0.0,48895.49210143089,,,,,,,,,,,,,,,,,,,,,522.4170270924618,331.3215824243398,979.5600673050155,-0.035463591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4434,221.0,0.0,0.0,529.0,14.0,36.0,277367.0,0.1,1155.9537190479778,0.0,0.0,48899.08317089081,,,,,,,,,,,,,,,,,,,,,549.5371730082907,337.1243462657824,977.574060570343,-0.044108955090000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4435,221.0,0.0,0.0,553.0,15.0,24.0,277391.0,0.1,649.2021549694086,0.0,0.0,48901.55495047569,,,,,,,,,,,,,,,,,,,,,297.38230369981125,203.35548360830418,589.5626998076253,-0.035463591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4436,221.0,0.0,0.0,654.0,16.0,101.0,277492.0,0.1,4387.553409806428,0.0,0.0,48910.72294664383,,,,,,,,,,,,,,,,,,,,,1626.1389214079998,923.7325349901432,2800.890826634371,-0.06952977501487193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4437,221.0,0.0,0.0,747.0,17.0,93.0,277585.0,0.1,4138.995798238736,0.0,0.0,48919.02179121971,,,,,,,,,,,,,,,,,,,,,1589.5951677714518,896.2239081513948,2714.6947170812014,-0.044108955090000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4438,221.0,0.0,0.0,826.0,18.0,79.0,277664.0,0.1,3098.970453791809,0.0,0.0,48926.25438833237,,,,,,,,,,,,,,,,,,,,,1193.700294131176,718.8227058873545,2199.721682918253,-0.06114118688370901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4439,221.0,0.0,0.0,895.0,19.0,69.0,277733.0,0.1,3066.5462764454537,0.0,0.0,48932.593271017075,,,,,,,,,,,,,,,,,,,,,1268.953381216453,751.7477037167403,2235.453977559535,-0.05266786553910001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4440,221.0,0.0,0.0,947.0,20.0,52.0,277785.0,0.1,1371.6108695587861,0.0,0.0,48937.42089819908,,,,,,,,,,,,,,,,,,,,,517.5911682701927,372.6605369007376,1124.8479359843748,-0.06114118688370901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4441,222.0,0.0,0.0,45.0,1.0,45.0,277830.0,0.1,1802.54690950555,0.0,0.0,49023.024138212204,,,,,,,,,,,,,,,,,,,,,841.1330377852065,472.93789501299705,1452.950762679529,-0.026730900000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4442,222.0,0.0,0.0,72.0,2.0,27.0,277857.0,0.1,784.1803606560873,0.0,0.0,49025.74917960167,,,,,,,,,,,,,,,,,,,,,353.3394012533497,252.15794444712142,702.7637203527017,-0.044108955090000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4443,222.0,0.0,0.0,105.0,3.0,33.0,277890.0,0.1,831.8703573074542,0.0,0.0,49028.99556851387,,,,,,,,,,,,,,,,,,,,,349.2976536771997,240.59874568667436,731.1520575390043,-0.05266786553910001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4444,222.0,0.0,0.0,134.0,4.0,29.0,277919.0,0.1,902.92681109566,0.0,0.0,49031.93323588371,,,,,,,,,,,,,,,,,,,,,415.102042904717,273.1964313723157,798.436096983259,-0.035463591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4445,222.0,0.0,0.0,163.0,5.0,29.0,277948.0,0.1,974.3831898967991,0.0,0.0,49035.08747339249,,,,,,,,,,,,,,,,,,,,,468.71230455244347,282.0522526302145,855.4806872529231,-0.026730900000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4446,222.0,0.0,0.0,181.0,6.0,18.0,277966.0,0.1,452.7286376882933,0.0,0.0,49037.07601118088,,,,,,,,,,,,,,,,,,,,,208.3153821347121,146.02725852463814,423.6627577839456,-0.026730900000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4447,222.0,0.0,0.0,199.0,7.0,18.0,277984.0,0.1,461.0939993439212,0.0,0.0,49039.065959215164,,,,,,,,,,,,,,,,,,,,,209.03721096064353,148.91619062629925,432.0654028884863,-0.026730900000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4448,222.0,0.0,0.0,272.0,8.0,73.0,278057.0,0.1,2691.7269369203154,0.0,0.0,49045.70574307442,,,,,,,,,,,,,,,,,,,,,1182.7302249210734,605.3277511923458,1865.4564562064404,-0.044108955090000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4449,222.0,0.0,0.0,343.0,9.0,71.0,278128.0,0.1,2688.298027222153,0.0,0.0,49052.38308906555,,,,,,,,,,,,,,,,,,,,,1161.488262006934,587.3884395068441,1901.4808297084257,-0.035463591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4450,222.0,0.0,0.0,397.0,10.0,54.0,278182.0,0.1,1707.3249585683673,0.0,0.0,49057.459471702576,,,,,,,,,,,,,,,,,,,,,635.8832165974184,495.9198852274995,1391.6416912618724,-0.10225361545548366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4451,222.0,0.0,0.0,433.0,11.0,36.0,278218.0,0.1,1173.960484063364,0.0,0.0,49061.086976766586,,,,,,,,,,,,,,,,,,,,,526.929768049164,341.85540014449646,1004.2503495211355,-0.044108955090000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4452,222.0,0.0,0.0,469.0,12.0,36.0,278254.0,0.1,1059.3825087984608,0.0,0.0,49064.66623592377,,,,,,,,,,,,,,,,,,,,,450.50869294253306,325.4060217186867,915.4161609418925,-0.06114118688370901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4453,222.0,0.0,0.0,526.0,13.0,57.0,278311.0,0.1,1739.1596178926484,0.0,0.0,49070.23043489456,,,,,,,,,,,,,,,,,,,,,735.0379156911729,395.8671782704668,1346.9931700323225,-0.044108955090000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4454,222.0,0.0,0.0,619.0,14.0,93.0,278404.0,0.1,4279.914437946962,0.0,0.0,49078.63328552246,,,,,,,,,,,,,,,,,,,,,1722.5575699611418,938.49499502629,2820.41618441095,-0.05266786553910001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4455,222.0,0.0,0.0,647.0,15.0,28.0,278432.0,0.1,728.1044753959533,0.0,0.0,49081.47718715668,,,,,,,,,,,,,,,,,,,,,294.19353094265813,236.80251945865257,658.8412271523404,-0.06114118688370901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4456,222.0,0.0,0.0,751.0,16.0,104.0,278536.0,0.1,3750.78057313133,0.0,0.0,49090.681466817856,,,,,,,,,,,,,,,,,,,,,1390.4967120188196,686.2816639038309,2351.458006970468,-0.05266786553910001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4457,222.0,0.0,0.0,815.0,17.0,64.0,278600.0,0.1,2819.1315783822697,0.0,0.0,49096.572992801666,,,,,,,,,,,,,,,,,,,,,1190.4312854201264,700.8327729841961,2099.0261766282906,-0.044108955090000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4458,222.0,0.0,0.0,904.0,18.0,89.0,278689.0,0.1,3006.368930429781,0.0,0.0,49104.77382993698,,,,,,,,,,,,,,,,,,,,,1062.3114079436282,702.0910824351946,2102.7566343841977,-0.08605613249207597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4459,222.0,0.0,0.0,981.0,19.0,77.0,278766.0,0.1,3265.9630664120045,0.0,0.0,49111.69684314728,,,,,,,,,,,,,,,,,,,,,1348.4166363601564,750.5954371131045,2272.913229685422,-0.044108955090000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4460,222.0,0.0,0.0,1041.0,20.0,60.0,278826.0,0.1,2252.4560968072337,0.0,0.0,49117.33021903038,,,,,,,,,,,,,,,,,,,,,938.4499786920715,536.5392276425674,1723.6874906560467,-0.035463591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4461,223.0,0.0,0.0,48.0,1.0,48.0,278874.0,0.1,1892.3658488778071,0.0,0.0,49211.93879580498,,,,,,,,,,,,,,,,,,,,,850.7080171511279,499.6269312622163,1514.1577396645905,-0.035463591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4462,223.0,0.0,0.0,91.0,2.0,43.0,278917.0,0.1,1425.1708353859328,0.0,0.0,49216.0388507843,,,,,,,,,,,,,,,,,,,,,635.9428931215433,413.16977153716675,1175.099878934465,-0.05266786553910001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4463,223.0,0.0,0.0,119.0,3.0,28.0,278945.0,0.1,930.9986838123947,0.0,0.0,49218.90141415596,,,,,,,,,,,,,,,,,,,,,439.842676821845,271.16083697739964,824.2452140621141,-0.026730900000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4464,223.0,0.0,0.0,144.0,4.0,25.0,278970.0,0.1,535.6094728010589,0.0,0.0,49221.498656988144,,,,,,,,,,,,,,,,,,,,,210.75686601946276,177.67247525949168,492.7254936192158,-0.06114118688370901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4465,223.0,0.0,0.0,174.0,5.0,30.0,279000.0,0.1,976.2629219476382,0.0,0.0,49224.72716450691,,,,,,,,,,,,,,,,,,,,,458.53605519922263,291.089791033733,855.7311553799321,-0.035463591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4466,223.0,0.0,0.0,193.0,6.0,19.0,279019.0,0.1,463.10522401372174,0.0,0.0,49226.842804670334,,,,,,,,,,,,,,,,,,,,,202.38298910826978,153.26892651778414,433.2746210418839,-0.035463591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4467,223.0,0.0,0.0,210.0,7.0,17.0,279036.0,0.1,353.17304496720135,0.0,0.0,49228.789954185486,,,,,,,,,,,,,,,,,,,,,147.07913954793358,118.44762760782221,334.8327632323769,-0.035463591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4468,223.0,0.0,0.0,270.0,8.0,60.0,279096.0,0.1,2572.4249584480513,0.0,0.0,49234.39052248001,,,,,,,,,,,,,,,,,,,,,1136.8226040896045,640.4835617460036,1928.7127803227104,-0.035463591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
